ipvId;ado;longName;Precio_AC;PRUVAL_MID_PRICE;N_CONTRIB_MID;MPU_FVA;N_CONTRIB_SPREAD;COC_FVA_P50;COC_FVA_MEAN
C0.GBMRISK.1000000730155_4Y_25FLY;C0.GBMRISK.1000000730155;VOLFX-GBPRUB_4Y_25FLY;5.1117;5.1117;1;5.1117;1;12.6708;12.6708
C0.GBMRISK.1000000730155_5Y_ATM;C0.GBMRISK.1000000730155;VOLFX-GBPRUB_5Y_ATM;33.0994;33.0994;1;33.0994;1;23.1913;23.1913
C0.GBMRISK.1000000730155_5Y_10RR;C0.GBMRISK.1000000730155;VOLFX-GBPRUB_5Y_10RR;16.4938;16.4938;1;16.4938;1;36.1997;36.1997
C0.GBMRISK.1000000730155_5Y_10FLY;C0.GBMRISK.1000000730155;VOLFX-GBPRUB_5Y_10FLY;10.5494;10.5494;1;10.5494;1;24.1332;24.1332
C0.GBMRISK.1000000730155_5Y_25RR;C0.GBMRISK.1000000730155;VOLFX-GBPRUB_5Y_25RR;10.2319;10.232;1;10.232;1;21.1165;21.1165
C0.GBMRISK.1000000730155_5Y_25FLY;C0.GBMRISK.1000000730155;VOLFX-GBPRUB_5Y_25FLY;5.0744;5.0745;1;5.0745;1;15.0833;15.0833
C0.GBMRISK.1000000730155_7Y_ATM;C0.GBMRISK.1000000730155;VOLFX-GBPRUB_7Y_ATM;29.8628;29.8628;1;29.8628;1;22.5666;22.5666
C0.GBMRISK.1000000730155_7Y_10RR;C0.GBMRISK.1000000730155;VOLFX-GBPRUB_7Y_10RR;12.9007;12.9007;1;12.9007;1;36.9622;36.9622
C0.GBMRISK.1000000730155_7Y_10FLY;C0.GBMRISK.1000000730155;VOLFX-GBPRUB_7Y_10FLY;8.5801;8.5801;1;8.5801;1;24.6414;24.6414
C0.GBMRISK.1000000730155_7Y_25RR;C0.GBMRISK.1000000730155;VOLFX-GBPRUB_7Y_25RR;8.2803;8.2803;1;8.2803;1;21.5612;21.5612
C0.GBMRISK.1000000730155_7Y_25FLY;C0.GBMRISK.1000000730155;VOLFX-GBPRUB_7Y_25FLY;3.9994;3.9994;1;3.9994;1;15.4009;15.4009
C0.GBMRISK.1000000730155_10Y_ATM;C0.GBMRISK.1000000730155;VOLFX-GBPRUB_10Y_ATM;26.4101;26.4101;1;26.4101;1;22.5526;22.5526
C0.GBMRISK.1000000730155_10Y_10RR;C0.GBMRISK.1000000730155;VOLFX-GBPRUB_10Y_10RR;10.8649;10.865;1;10.865;1;38.9805;38.9805
C0.GBMRISK.1000000730155_10Y_10FLY;C0.GBMRISK.1000000730155;VOLFX-GBPRUB_10Y_10FLY;7.2245;7.2246;1;7.2246;1;25.9871;25.9871
C0.GBMRISK.1000000730155_10Y_25RR;C0.GBMRISK.1000000730155;VOLFX-GBPRUB_10Y_25RR;7.2419;7.2419;1;7.2419;1;22.7387;22.7387
C0.GBMRISK.1000000730155_10Y_25FLY;C0.GBMRISK.1000000730155;VOLFX-GBPRUB_10Y_25FLY;3.419;3.419;1;3.419;1;16.2419;16.2419
C0.GBMRISK.1000000730099_ON_ATM;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_ON_ATM;13.825;15.4902;3;13.82;3;10.8;9.5765
C0.GBMRISK.1000000730099_ON_10RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_ON_10RR;-0.435;-0.9187;3;-0.435;3;12.96;13.1053
C0.GBMRISK.1000000730099_ON_10FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_ON_10FLY;1.025;1.527;3;1.0625;3;8.5;7.6146
C0.GBMRISK.1000000730099_ON_25RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_ON_25RR;-0.275;-0.5071;3;-0.275;3;6.1;6.217
C0.GBMRISK.1000000730099_ON_25FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_ON_25FLY;0.345;0.4974;3;0.3625;3;3.565;4.0217
C0.GBMRISK.1000000730099_1D_ATM;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_1D_ATM;13.825;15.4902;3;13.82;3;10.8;9.5765
C0.GBMRISK.1000000730099_1D_10RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_1D_10RR;-0.435;-0.9187;3;-0.435;3;12.96;13.1053
C0.GBMRISK.1000000730099_1D_10FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_1D_10FLY;1.025;1.527;3;1.0625;3;8.5;7.6146
C0.GBMRISK.1000000730099_1D_25RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_1D_25RR;-0.275;-0.5071;3;-0.275;3;6.1;6.217
C0.GBMRISK.1000000730099_1D_25FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_1D_25FLY;0.345;0.4974;3;0.3625;3;3.565;4.0217
C0.GBMRISK.1000000730099_1W_ATM;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_1W_ATM;16.6375;16.4399;3;16.5;3;3;3.1236
C0.GBMRISK.1000000730099_1W_10RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_1W_10RR;-0.9875;-1.0828;3;-0.985;3;4.41;8.2152
C0.GBMRISK.1000000730099_1W_10FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_1W_10FLY;1.43;1.4956;3;1.4375;3;2.94;4.2657
C0.GBMRISK.1000000730099_1W_25RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_1W_25RR;-0.7;-0.7064;3;-0.7;3;1.8875;1.6192
C0.GBMRISK.1000000730099_1W_25FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_1W_25FLY;0.37;0.3959;3;0.37;3;1.3482;1.1627
C0.GBMRISK.1000000730099_2W_ATM;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_2W_ATM;15.96;15.8461;3;15.825;3;8.55;6.7078
C0.GBMRISK.1000000730099_2W_10RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_2W_10RR;-0.945;-1.3191;3;-0.945;3;10.26;8.6633
C0.GBMRISK.1000000730099_2W_10FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_2W_10FLY;1.33;1.3385;3;1.33;3;5.6;4.9533
C0.GBMRISK.1000000730099_2W_25RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_2W_25RR;-0.6125;-0.7796;3;-0.6125;3;4.1;4.0675
C0.GBMRISK.1000000730099_2W_25FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_2W_25FLY;0.4175;0.4026;3;0.4125;3;1.7;2.4958
C0.GBMRISK.1000000730099_3W_ATM;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_3W_ATM;14.9825;14.9158;2;14.9158;2;3.5255;3.5255
C0.GBMRISK.1000000730099_3W_10RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_3W_10RR;-1.1825;-1.9253;2;-1.9253;2;4.2328;4.2328
C0.GBMRISK.1000000730099_3W_10FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_3W_10FLY;1.355;1.2983;2;1.2983;2;2.8219;2.8219
C0.GBMRISK.1000000730099_3W_25RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_3W_25RR;-0.89;-1.1505;2;-1.1505;2;2.4685;2.4686
C0.GBMRISK.1000000730099_3W_25FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_3W_25FLY;0.4175;0.3726;2;0.3726;2;1.7643;1.7643
C0.GBMRISK.1000000730099_1M_ATM;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_1M_ATM;14.0975;13.9393;3;13.8955;3;1.3333;1.5361
C0.GBMRISK.1000000730099_1M_10RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_1M_10RR;-1.25;-1.7448;3;-1.245;3;2.43;5.0104
C0.GBMRISK.1000000730099_1M_10FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_1M_10FLY;1.485;1.3793;3;1.485;3;1.62;2.3959
C0.GBMRISK.1000000730099_1M_25RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_1M_25RR;-1.17;-1.2775;3;-1.17;3;1.42;1.3847
C0.GBMRISK.1000000730099_1M_25FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_1M_25FLY;0.435;0.3857;3;0.425;3;1;0.8924
C0.GBMRISK.1000000730099_2M_ATM;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_2M_ATM;14.09;13.9651;3;14.09;3;2.6;2.0792
C0.GBMRISK.1000000730099_2M_10RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_2M_10RR;-1.26;-1.8167;3;-1.26;3;3.12;4.2223
C0.GBMRISK.1000000730099_2M_10FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_2M_10FLY;1.71;1.5982;3;1.71;3;2.08;2.0371
C0.GBMRISK.1000000730099_2M_25RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_2M_25RR;-1.4;-1.4625;3;-1.4;3;1.4;1.3158
C0.GBMRISK.1000000730099_2M_25FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_2M_25FLY;0.44;0.3951;3;0.425;3;0.8;0.8732
C0.GBMRISK.1000000730099_3M_ATM;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_3M_ATM;13.3675;13.2791;3;13.2948;3;1.25;1.4258
C0.GBMRISK.1000000730099_3M_10RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_3M_10RR;-1.1675;-1.7022;3;-1.1675;3;2.405;3.4115
C0.GBMRISK.1000000730099_3M_10FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_3M_10FLY;1.7825;1.6656;3;1.7825;3;1.605;1.7416
C0.GBMRISK.1000000730099_3M_25RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_3M_25RR;-1.3575;-1.4072;3;-1.355;3;1.4;1.2057
C0.GBMRISK.1000000730099_3M_25FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_3M_25FLY;0.4675;0.4154;3;0.45;3;0.8;0.7724
C0.GBMRISK.1000000730099_6M_ATM;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_6M_ATM;12.8925;12.7404;3;12.7061;3;1.25;1.4141
C0.GBMRISK.1000000730099_6M_10RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_6M_10RR;-1.1025;-1.6845;3;-1.1;3;2.42;2.9679
C0.GBMRISK.1000000730099_6M_10FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_6M_10FLY;1.98;1.853;3;1.98;3;1.61;1.4997
C0.GBMRISK.1000000730099_6M_25RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_6M_25RR;-1.05;-1.2027;3;-1.05;3;1.4;1.1668
C0.GBMRISK.1000000730099_6M_25FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_6M_25FLY;0.535;0.469;3;0.525;3;0.7;0.7344
C0.GBMRISK.1000000730099_9M_ATM;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_9M_ATM;12.735;12.618;3;12.735;3;2.1;1.6998
C0.GBMRISK.1000000730099_9M_10RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_9M_10RR;-2.2;-2.4172;3;-2.2;3;2.52;3.0352
C0.GBMRISK.1000000730099_9M_10FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_9M_10FLY;2.11;1.9222;3;2.11;3;1.68;1.5679
C0.GBMRISK.1000000730099_9M_25RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_9M_25RR;-1.26;-1.3291;3;-1.275;3;1.3;1.1344
C0.GBMRISK.1000000730099_9M_25FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_9M_25FLY;0.61;0.508;3;0.5875;3;0.7;0.7341
C0.GBMRISK.1000000730099_1Y_ATM;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_1Y_ATM;12.38;12.2318;3;12.1902;3;1.25;1.4103
C0.GBMRISK.1000000730099_1Y_10RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_1Y_10RR;-1.055;-1.6294;3;-1.055;3;2.4;3.062
C0.GBMRISK.1000000730099_1Y_10FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_1Y_10FLY;2.135;1.9084;3;2.135;3;1.6;1.5302
C0.GBMRISK.1000000730099_1Y_25RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_1Y_25RR;-1.28;-1.3425;3;-1.28;3;1.3;1.1306
C0.GBMRISK.1000000730099_1Y_25FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_1Y_25FLY;0.51;0.4146;3;0.4375;3;0.7;0.7314
C0.GBMRISK.1000000730099_2Y_ATM;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_2Y_ATM;12.775;12.5984;3;12.775;3;2.85;2.2566
C0.GBMRISK.1000000730099_2Y_10RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_2Y_10RR;-0.945;-1.6971;3;-0.945;3;3.42;5.5412
C0.GBMRISK.1000000730099_2Y_10FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_2Y_10FLY;2.315;1.9759;3;2.315;3;2.28;2.6831
C0.GBMRISK.1000000730099_2Y_25RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_2Y_25RR;-0.6675;-0.9937;3;-0.6675;3;1.995;1.6852
C0.GBMRISK.1000000730099_2Y_25FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_2Y_25FLY;0.5875;0.4482;3;0.5875;3;1.2;1.0561
C0.GBMRISK.1000000730099_3Y_ATM;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_3Y_ATM;12.9375;12.6429;2;12.6429;2;7.8693;7.8693
C0.GBMRISK.1000000730099_3Y_10RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_3Y_10RR;0.315;-1.7739;2;-1.7739;2;9.4875;9.4875
C0.GBMRISK.1000000730099_3Y_10FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_3Y_10FLY;1.88;1.4371;2;1.4371;2;6.325;6.325
C0.GBMRISK.1000000730099_3Y_25RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_3Y_25RR;0.045;-0.9619;2;-0.9619;2;5.5357;5.5357
C0.GBMRISK.1000000730099_3Y_25FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_3Y_25FLY;0.525;0.2814;2;0.2814;2;3.9519;3.9518
C0.GBMRISK.1000000730099_4Y_ATM;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_4Y_ATM;12.575;12.2911;2;12.2911;2;14.6251;14.6251
C0.GBMRISK.1000000730099_4Y_10RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_4Y_10RR;0.675;-1.6325;2;-1.6325;2;17.6745;17.6745
C0.GBMRISK.1000000730099_4Y_10FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_4Y_10FLY;1.8;1.2772;2;1.2772;2;11.783;11.783
C0.GBMRISK.1000000730099_4Y_25RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_4Y_25RR;0.125;-0.949;2;-0.949;2;10.3077;10.3077
C0.GBMRISK.1000000730099_4Y_25FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_4Y_25FLY;0.4975;0.2162;2;0.2162;2;7.3644;7.3644
C0.GBMRISK.1000000730099_5Y_ATM;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_5Y_ATM;11.95;11.7228;2;11.7228;2;14.5646;14.5646
C0.GBMRISK.1000000730099_5Y_10RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_5Y_10RR;0.25;-1.8614;2;-1.8614;2;17.6136;17.6136
C0.GBMRISK.1000000730099_5Y_10FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_5Y_10FLY;2.015;1.2974;2;1.2974;2;11.7424;11.7424
C0.GBMRISK.1000000730099_5Y_25RR;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_5Y_25RR;-0.075;-1.0666;2;-1.0666;2;10.2746;10.2746
C0.GBMRISK.1000000730099_5Y_25FLY;C0.GBMRISK.1000000730099;VOLFX-GBPSEK_5Y_25FLY;0.555;0.2089;2;0.2089;2;7.339;7.339
C0.GBMRISK.1000000730100_ON_ATM;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_ON_ATM;16.465;16.8883;3;16.9;4;7.325;7.6548
C0.GBMRISK.1000000730100_ON_10RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_ON_10RR;-3.795;-3.5367;3;-3.795;3;11.7231;10.801
C0.GBMRISK.1000000730100_ON_10FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_ON_10FLY;1.485;1.3592;3;1.3125;3;6.3;6.4785
C0.GBMRISK.1000000730100_ON_25RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_ON_25RR;-2.1325;-1.9608;3;-2;3;4.655;5.0645
C0.GBMRISK.1000000730100_ON_25FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_ON_25FLY;0.4225;0.3658;3;0.35;3;3.325;3.3365
C0.GBMRISK.1000000730100_1D_ATM;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_1D_ATM;16.465;16.8883;3;16.9;4;7.325;7.6548
C0.GBMRISK.1000000730100_1D_10RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_1D_10RR;-3.795;-3.5367;3;-3.795;3;11.7231;10.801
C0.GBMRISK.1000000730100_1D_10FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_1D_10FLY;1.485;1.3592;3;1.3125;3;6.3;6.4785
C0.GBMRISK.1000000730100_1D_25RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_1D_25RR;-2.1325;-1.9608;3;-2;3;4.655;5.0645
C0.GBMRISK.1000000730100_1D_25FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_1D_25FLY;0.4225;0.3658;3;0.35;3;3.325;3.3365
C0.GBMRISK.1000000730100_1W_ATM;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_1W_ATM;21.545;21.468;5;21.545;5;3.6938;3.4788
C0.GBMRISK.1000000730100_1W_10RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_1W_10RR;-5.475;-5.2831;4;-5.2775;3;4.4326;4.0509
C0.GBMRISK.1000000730100_1W_10FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_1W_10FLY;2.035;2.0294;4;1.9738;3;2.2;2.345
C0.GBMRISK.1000000730100_1W_25RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_1W_25RR;-2.9875;-2.8927;4;-2.8938;3;1.645;1.5769
C0.GBMRISK.1000000730100_1W_25FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_1W_25FLY;0.6175;0.5846;4;0.5775;3;1.175;1.1407
C0.GBMRISK.1000000730100_2W_ATM;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_2W_ATM;20.52;20.5888;4;20.6025;3;3;3
C0.GBMRISK.1000000730100_2W_10RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_2W_10RR;-6.025;-6.2;3;-6.15;3;3.6;3.7943
C0.GBMRISK.1000000730100_2W_10FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_2W_10FLY;2.215;1.9969;4;2.0289;3;2.4;2.3962
C0.GBMRISK.1000000730100_2W_25RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_2W_25RR;-2.61;-2.4257;5;-2.61;3;2.1;2.1467
C0.GBMRISK.1000000730100_2W_25FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_2W_25FLY;0.65;0.5823;4;0.5896;3;1.5;1.4476
C0.GBMRISK.1000000730100_3W_ATM;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_3W_ATM;18.23;18.5867;3;18.23;3;2;1.8995
C0.GBMRISK.1000000730100_3W_10RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_3W_10RR;-6.635;-6.0677;4;-6.0729;3;1.02;1.7194
C0.GBMRISK.1000000730100_3W_10FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_3W_10FLY;2.21;1.9252;4;1.91;2;1.4794;1.4794
C0.GBMRISK.1000000730100_3W_25RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_3W_25RR;-3.2525;-3.1003;4;-3.1019;2;1.2945;1.2945
C0.GBMRISK.1000000730100_3W_25FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_3W_25FLY;0.6675;0.6221;4;0.6138;3;0.6;0.8164
C0.GBMRISK.1000000730100_1M_ATM;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_1M_ATM;18.785;18.5088;5;18.375;5;1;1.1315
C0.GBMRISK.1000000730100_1M_10RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_1M_10RR;-7.265;-6.8802;4;-7.0478;3;1.6;1.5364
C0.GBMRISK.1000000730100_1M_10FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_1M_10FLY;2.345;2.1528;4;2.2181;3;0.6875;0.8979
C0.GBMRISK.1000000730100_1M_25RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_1M_25RR;-3.9075;-3.6599;5;-3.6022;4;0.6125;0.7138
C0.GBMRISK.1000000730100_1M_25FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_1M_25FLY;0.7175;0.6248;4;0.625;3;0.4;0.5513
C0.GBMRISK.1000000730100_2M_ATM;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_2M_ATM;18.455;18.4655;4;18.49;3;0.75;0.7
C0.GBMRISK.1000000730100_2M_10RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_2M_10RR;-7.465;-7.612;3;-7.465;3;1.7618;1.5873
C0.GBMRISK.1000000730100_2M_10FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_2M_10FLY;2.38;2.3559;4;2.3625;3;1.1;0.9582
C0.GBMRISK.1000000730100_2M_25RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_2M_25RR;-4.0175;-4.0578;4;-4.0532;3;0.525;0.6842
C0.GBMRISK.1000000730100_2M_25FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_2M_25FLY;0.6925;0.647;4;0.6727;3;0.7341;0.6697
C0.GBMRISK.1000000730100_3M_ATM;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_3M_ATM;17.47;17.5417;4;17.5209;5;0.8;1.1923
C0.GBMRISK.1000000730100_3M_10RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_3M_10RR;-7.62;-7.6953;3;-7.62;3;1.7536;2.1712
C0.GBMRISK.1000000730100_3M_10FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_3M_10FLY;2.46;2.449;4;2.4475;3;1.1691;1.2364
C0.GBMRISK.1000000730100_3M_25RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_3M_25RR;-4.125;-4.0934;3;-4.1;4;0.58;0.5832
C0.GBMRISK.1000000730100_3M_25FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_3M_25FLY;0.655;0.6735;3;0.6556;3;0.7;0.6102
C0.GBMRISK.1000000730100_6M_ATM;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_6M_ATM;16.4;16.268;5;16.325;5;0.75;0.7814
C0.GBMRISK.1000000730100_6M_10RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_6M_10RR;-7.745;-7.6972;4;-7.6975;3;1.2686;1.2562
C0.GBMRISK.1000000730100_6M_10FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_6M_10FLY;2.45;2.4026;4;2.42;3;0.8;0.7486
C0.GBMRISK.1000000730100_6M_25RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_6M_25RR;-4.1125;-4.0311;5;-4.075;4;0.6325;0.6663
C0.GBMRISK.1000000730100_6M_25FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_6M_25FLY;0.6675;0.6554;3;0.65;3;0.5286;0.5012
C0.GBMRISK.1000000730100_9M_ATM;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_9M_ATM;15.7925;15.5365;4;15.6605;4;0.6425;0.7067
C0.GBMRISK.1000000730100_9M_10RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_9M_10RR;-7.4175;-7.4376;4;-7.3438;3;1.2502;1.2117
C0.GBMRISK.1000000730100_9M_10FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_9M_10FLY;2.41;2.3436;4;2.3498;3;0.8;0.7412
C0.GBMRISK.1000000730100_9M_25RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_9M_25RR;-4.095;-4.0191;4;-4.0756;3;0.52;0.5498
C0.GBMRISK.1000000730100_9M_25FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_9M_25FLY;0.64;0.5839;4;0.62;3;0.5171;0.4693
C0.GBMRISK.1000000730100_1Y_ATM;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_1Y_ATM;15.385;15.373;4;15.3675;5;0.5;0.6384
C0.GBMRISK.1000000730100_1Y_10RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_1Y_10RR;-7.795;-7.6193;4;-7.6725;3;1.2507;1.2502
C0.GBMRISK.1000000730100_1Y_10FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_1Y_10FLY;2.37;2.1463;3;2.15;3;0.6;0.5688
C0.GBMRISK.1000000730100_1Y_25RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_1Y_25RR;-4.2325;-4.0415;5;-4.1;4;0.6273;0.6636
C0.GBMRISK.1000000730100_1Y_25FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_1Y_25FLY;0.6975;0.5917;4;0.5909;3;0.5;0.4654
C0.GBMRISK.1000000730100_2Y_ATM;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_2Y_ATM;15.56;15.5754;4;15.5925;4;1.0928;1.0339
C0.GBMRISK.1000000730100_2Y_10RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_2Y_10RR;-7.505;-7.3017;3;-7.45;3;1.6628;1.9076
C0.GBMRISK.1000000730100_2Y_10FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_2Y_10FLY;2.325;2.2336;3;2.325;3;1.1085;1.0828
C0.GBMRISK.1000000730100_2Y_25RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_2Y_25RR;-4.025;-3.8687;3;-4.025;3;0.8;0.7767
C0.GBMRISK.1000000730100_2Y_25FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_2Y_25FLY;0.66;0.589;3;0.5634;3;0.4631;0.5186
C0.GBMRISK.1000000730100_3Y_ATM;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_3Y_ATM;15.8525;15.8851;4;15.9788;4;3.3649;3.6199
C0.GBMRISK.1000000730100_3Y_10RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_3Y_10RR;-7.66;-7.0848;3;-7.66;3;3.5458;2.7586
C0.GBMRISK.1000000730100_3Y_10FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_3Y_10FLY;2.185;1.9545;2;1.9545;2;2.692;2.692
C0.GBMRISK.1000000730100_3Y_25RR;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_3Y_25RR;-4.025;-3.6958;3;-4.025;3;2.0683;1.6028
C0.GBMRISK.1000000730100_3Y_25FLY;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_3Y_25FLY;0.68;0.6777;3;0.68;2;1.6837;1.6837
C0.GBMRISK.1000000730100_4Y_ATM;C0.GBMRISK.1000000730100;VOLFX-GBPUSD_4Y_ATM;16.2425;16.2067;4;16.3213;4;5.8795;5.5898
